full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
kenapa yg dukung tengah kebanyakan narasi pas ditanya kenapa milih selalu aku si aslinya gk terlalu paham politik tapi kasian/gemoy atau aku gk tau si tapi.... like bfr this is presidential election not voting boysplanet ,1.74460471555018E+018,2024-01-09 06:19:12+00:00,faeuty,1.28006714122019E+018,in,idk,0,0,0,1,https://x.com/faeuty/status/1744604715550183582,,0,faeuty,
bener bgt golput it's NOT a choice. kemarin ibu sama om gue ngobrolin politik ibu gue nyeletuk golput aja kali ya trs om gue jawab ya jangan sayang bgt sih kalau golput dari situ gue mulai mikir bener. seenggaknya utk sekarang buang buang hak suara kita tuh mubazir bgt.,1.74460707312675E+018,2024-01-09 06:28:34+00:00,belongtobmry,1.18863819322404E+018,in,,0,0,2,20,https://x.com/belongtobmry/status/1744607073126756689,,0,belongtobmry,
 Lu kenapa sekarang sibuk ngomongin politik dah mending diem aja gak kali ini gue gamau diem. kali ini ada yang nawarin perubahan: which I DESPERATELY NEED. tapi ada satu yang urgent: ada yang berpotensi membahayakan kalau menang I won t stop talking about this shit.,1.74461611512733E+018,2024-01-09 07:04:29+00:00,chitattooes,126256066,in,📍TNG-BDO,4,7,86,183,https://x.com/chitattooes/status/1744616115127333311,,0,chitattooes,
isine politik kabeh aku radongg,1.74462282721783E+018,2024-01-09 07:31:10+00:00,oviiliaa,1.14956494439797E+018,in,,0,0,0,0,https://x.com/oviiliaa/status/1744622827217838493,,0,oviiliaa,
Pusing banget udah 6x loh tawaran kerjasama paslon capres sblh ajak kerjasama visit harus nya kalo 1x udah aku alihkan ke temen aku berarti tau aku gk avilable kerjasama berbau politik sama sesuatu yg gk aku pilih !,1.74462359915424E+018,2024-01-09 07:34:14+00:00,YusikaPurba,1.17694664604465E+018,in,,0,0,0,0,https://x.com/YusikaPurba/status/1744623599154245712,,0,YusikaPurba,
Sori bgt ya gengs walaupun ini akun karya tp jd ngomongin politik terus krn sebagai ilustrator pekerjaan gue terancam diganti AI kalo 02 menang mo ngajak diskusi perihal AI ethics ini jg keknya kosong ga akan nyampe. Jadi #asalbukanprabowogibran,1.74462587005951E+018,2024-01-09 07:43:15+00:00,alvinxki,1.01128409792939E+018,in,Jakarta Capital Region,11,13,213,727,https://x.com/alvinxki/status/1744625870059516117,,0,alvinxki,
Temen Temenku di jakarta.. Ayo bersua disini..full boso jowo!!! Aku bahas aparat politik dan bis.. Tiket tukuen nang kene -&gt; https://t.co/3Q2l72d1sp @BisKota_ @dprpbismalam @arfirginawan @Maskewok @calomagang @kevinscania https://t.co/KmSzoIEZvN,1.74462643959151E+018,2024-01-09 07:45:31+00:00,bobbydarwin_,1624959541,in,"Turen, Indonesia",3,2,12,2,https://x.com/bobbydarwin_/status/1744626439591510518,"BisKota_,dprpbismalam,arfirginawan,Maskewok,calomagang,kevinscania",6,bobbydarwin_,BisKota_
Sepesies muka tembok kaya gini kaga ngaca!!! Sumpah ini sih beneran politik mereka licik kaya Dajjal Laknatullah semua!!! Semoga kelak abadi dikerak neraka jahanam!!!,1.74463005696064E+018,2024-01-09 07:59:53+00:00,Aku_okelah,1.43301767910368E+018,in,,0,0,0,0,https://x.com/Aku_okelah/status/1744630056960643485,,0,Aku_okelah,
Kwang mendingan gue jadi baser politik atau gue jadi pacar lo aja? Jangan ganteng2 gini ... tar ditaksir sama nuna kan ga enak sama pak Maul https://t.co/iAsvS5Wzkm,1.74463868613703E+018,2024-01-09 08:34:11+00:00,graciyya,163326385,in,,0,0,1,12,https://x.com/graciyya/status/1744638686137036946,,0,graciyya,
buka twitter buka tiktok isinya politik mulu aku muak,1.74464242407558E+018,2024-01-09 08:49:02+00:00,potatobee__,1.21636262045577E+018,in,unknown ,0,3,0,5,https://x.com/potatobee__/status/1744642424075583724,,0,potatobee__,
tahun politik ketika gue udah masuk FISIP is INSANE.... me as a child have 0 wonder,1.74464296085009E+018,2024-01-09 08:51:10+00:00,kriminaltobat,1.41383395599694E+018,in,,0,0,0,6,https://x.com/kriminaltobat/status/1744642960850096201,,0,kriminaltobat,
aku ngemute story org yg share politik di storynya (ig/wa) yg meme gpp cuma kalo sampe bentuk sebuah video big no sih aku,1.74464306776714E+018,2024-01-09 08:51:35+00:00,qqiisszz,1562161266,in,nax kpop ,0,1,0,0,https://x.com/qqiisszz/status/1744643067767140397,,0,qqiisszz,
Bisa gasih balikin TL gue tanpa politik refresh dikit politik,1.74464838622844E+018,2024-01-09 09:12:43+00:00,syaninditakiran,274917773,in,,0,0,0,2,https://x.com/syaninditakiran/status/1744648386228445193,,0,syaninditakiran,
tl ku udah penuh bgt sama politik gpp sih tapi kadang juga bosen pengen liat yang seger APA INI YG DIRASAIN SAMA TEMENKU PAS AKU BAHAS POLITIK TERUS ESPECIALLY PILPRES WKWKWKW,1.74466633992155E+018,2024-01-09 10:24:04+00:00,trafficlight_s,1.36891230826565E+018,in,pls don't follow ,0,0,0,0,https://x.com/trafficlight_s/status/1744666339921555473,,0,trafficlight_s,
 padahal gue ikut berapi-api membela. Ternyata di IKN ada persoalan serius. Pantas investor sepi.. Soal kepastian politik paslon Ganjar-Mahfud telah berkomitmen untuk melanjutkan pembangunan IKN. Mungkin karena hal ini juga pak lurah mati-matian berpihak https://t.co/ZMj8bisEeI,1.74467817658721E+018,2024-01-09 11:11:06+00:00,NgkongRoses,2650421658,in,Di Hatimu! ,4,5,21,39,https://x.com/NgkongRoses/status/1744678176587219114,,0,NgkongRoses,
aku jelasin ini ke orang2 tapi gamau pada terima kalau itu proses politik. ya mungkin karena aku 02. ya gmn sih. susah.,1.74467941767757E+018,2024-01-09 11:16:02+00:00,mhmmdfirmany,9.70435449503154E+017,in,"Wonosobo, Jawa Tengah",0,1,0,0,https://x.com/mhmmdfirmany/status/1744679417677578752,,0,mhmmdfirmany,
Maaf teman2 yg bahas politik abis2 an karena aku cape aku off dari twitter buat cuit2 dlu deh wkwk bukan apatis maaf hamba dah tau mau milih syp tp gamau menjatuhkan satu sama lain dengan hate komen,1.74468646474993E+018,2024-01-09 11:44:02+00:00,ariniSR,196963158,in,"Bandung,Indonesia",0,0,0,2,https://x.com/ariniSR/status/1744686464749936780,,0,ariniSR,
selagi masih banyak yg ga ngerti aku bakal ngespam ttg politik,1.74468706655713E+018,2024-01-09 11:46:26+00:00,irbesarthan,1.01485783856743E+018,in,springbed,0,0,0,0,https://x.com/irbesarthan/status/1744687066557137056,,0,irbesarthan,
Ok. Tulisan / thread soal AI dan politik harus segera dirilis. Kekhawatiran gue beneran terjadi. ,1.74468940128707E+018,2024-01-09 11:55:42+00:00,MikaelDewabrata,1457701454,in,"Jakarta, Indonesia",47,70,1532,6572,https://x.com/MikaelDewabrata/status/1744689401287074297,,0,MikaelDewabrata,
duh beneran gak bisa misal aku ke dunia politik kayaknya aku dijauhi warga gak bisa kampanye karenaa???? nii serem banget segalanya diatur kok bisa kepikiran yah orang orang bikin cara cara ginii,1.74469478497402E+018,2024-01-09 12:17:06+00:00,zuebeneschamali,1515020280,in,"Manchester, England",0,0,0,0,https://x.com/zuebeneschamali/status/1744694784974021079,,0,zuebeneschamali,
Aku ki sebenere memeng melu cawe cawe politik. Ning menuju Pilpres 2024 calone do obong obong dadi melu mangkel..,1.7446960814418E+018,2024-01-09 12:22:15+00:00,mahatmahrdys,603478992,in,1976,0,0,0,1,https://x.com/mahatmahrdys/status/1744696081441808633,,0,mahatmahrdys,
Kahkahkah para akhir tu memang padu. Kalau aku seteru politik anwar baca part tu memang aku tak keluar-keluar rumah dah mungkin cari hobi baru baiki mesin taip lama misalnya.,1.74469652867628E+018,2024-01-09 12:24:01+00:00,9dean,16326184,in,Vortex,0,1,0,0,https://x.com/9dean/status/1744696528676282581,,0,9dean,
aku sudah mengikuti politik sebelum teman-teman seusiaku paham apa itu politik. lima tahun yang lalu aku juga terlibat jadi tim branding salah satu petinggi partai saat hendak mencalonkan diri. bahkan aku hampir terlibat jadi salah satu 'toa' dalam pencalonan menantu presiden,1.7447051760393E+018,2024-01-09 12:58:23+00:00,dayatpiliang,598073319,in,Lombok,0,3,1,12,https://x.com/dayatpiliang/status/1744705176039301382,,0,dayatpiliang,
Tapi emng lately aku negtweet politik. Iyalah wajar kan lagi masa pemilu. Mungkin dia follow karna itu kali ya? Blio kan anak hukum dan politik abiez trus mungkin dia liat location kita satu dom. Atau mungkin liat aku reply base kota. Ya ya ya semoga emg kebetulan bgini,1.74470639112078E+018,2024-01-09 13:03:13+00:00,gojoceans,9.45369246434856E+017,in, ,0,0,0,0,https://x.com/gojoceans/status/1744706391120785480,,0,gojoceans,
Potret gue yang dengerin diskusi Abang sama emak gue tentang politik https://t.co/czSjBB1o5N,1.74470717331653E+018,2024-01-09 13:06:19+00:00,KIPASANGINVENTI,1.41482495328369E+018,in,,0,0,0,2,https://x.com/KIPASANGINVENTI/status/1744707173316538629,,0,KIPASANGINVENTI,
Abang sama emak gue bahas sejarah + politik gue yang dengerin be like : https://t.co/ROby4KDmSV,1.74471125049456E+018,2024-01-09 13:22:31+00:00,KIPASANGINVENTI,1.41482495328369E+018,in,,0,0,0,0,https://x.com/KIPASANGINVENTI/status/1744711250494562779,,0,KIPASANGINVENTI,
ribet bahas politik aku lebih milih nonton live abah didi,1.74471214565543E+018,2024-01-09 13:26:05+00:00,bgjalo_,1.25140437176764E+018,in,papua rokes,0,0,0,0,https://x.com/bgjalo_/status/1744712145655435468,,0,bgjalo_,
Buruan deh pemilu ini kelar. Gue udah muak ama sistem politik indo yg diisi orang² brengsek semua.,1.74471365128903E+018,2024-01-09 13:32:04+00:00,Inyooo_,1.58708528364405E+018,in,Plat AG - W,0,1,0,8,https://x.com/Inyooo_/status/1744713651289031027,,0,Inyooo_,
Aku ga peduli politik tp kl ini si uda masuk ranah ancaman ,1.74471548629697E+018,2024-01-09 13:39:21+00:00,kakraraaa_,156543137,in,in your mind! ,0,0,0,2,https://x.com/kakraraaa_/status/1744715486296973525,,0,kakraraaa_,
Yaampun setelah sekian lamanya fyp gue isinya politik sama alam-eca finally panaroma menghiasi lagi : ) makasi yaw idolep Alam eca gemesin sih tapi level gemes panaroma dan segala intriknya tuh another level menn,1.7447232584346E+018,2024-01-09 14:10:14+00:00,uselessletsnot,1.45648129678851E+018,in,,0,0,0,152,https://x.com/uselessletsnot/status/1744723258434605359,,0,uselessletsnot,
Almarhum Ajo Cia -- panggilan Achmad Boesra bin Boestami Dt Nan Sati -- adalah sosok pertama yg ikut politik. Ia pendukung garis keras PDI (Perjuangan). Motornya hilang pas kampanye PDI 1997. Mungkin Gegara itu Kakak Kedua jd diehard PK (lalu PKS) &amp; aku masuk Partai Golkar.,1.74472417379525E+018,2024-01-09 14:13:53+00:00,IndraJPiliang,101156777,in,"Bumi Aksara, Semesta Selatan ☯",0,0,1,0,https://x.com/IndraJPiliang/status/1744724173795254779,,0,IndraJPiliang,
Nek wessss nganti pgn melu komen politik ngene ki apakah pertanda nek aku ki wes tuwo? aseeeem tenaaan pgn ignorance tapi kok gatel juga ya driji ini ,1.74472710982908E+018,2024-01-09 14:25:33+00:00,wkndht,118288238,in,📌 di situ tu,0,1,0,0,https://x.com/wkndht/status/1744727109829083484,,0,wkndht,
ingin rasanya aku mute twt twt politik ini,1.74474448032941E+018,2024-01-09 15:34:34+00:00,miIdmoon,437250608,in,tenerife sea,0,0,0,0,https://x.com/miIdmoon/status/1744744480329412656,,0,miIdmoon,
 lo pilih paslon nomer berapa? hanya aku yang tau kalo lo pilih 1 gue gamau temenan lagi mau gue blok kan emang pilihan politik tuh kaga usah dibahas kalo emang tujuan utamanya cuma buat mastiin pilihan lo sama kaya gue atau engga ,1.74474487919509E+018,2024-01-09 15:36:09+00:00,tahansabar,1.0041322584149E+018,in,"Bandung, Jawa Barat",0,0,1,3,https://x.com/tahansabar/status/1744744879195095376,,0,tahansabar,
Thanks to sastra karena sastra aku jd melek politik (dikit). I beg y'all buat yg masih gak ngerti soal politik krn najis tralala trilili pas denger kata 'politik' (I was there). CHOOSE SASTRA AS YOUR LITERATURE. THEY'LL TELL U WHAT'S GOIN' ON WITHOUT CONFUSING U,1.7447564093871E+018,2024-01-09 16:21:58+00:00,mlkywaycrspyrll,1.21745289152017E+018,in,,0,0,0,0,https://x.com/mlkywaycrspyrll/status/1744756409387102455,,0,mlkywaycrspyrll,
Ini kalau aku rt/like (not often) berbau politik pada aman gk? Soalnya ku lg fase mau menikmati liburan dengan topik2 politik awowkwkwk. Tp kalau ada yg risih mute/bub aja yaw,1.74475816891445E+018,2024-01-09 16:28:58+00:00,xikimaru_,1.05438764348662E+018,in,EXOplanet,0,3,0,0,https://x.com/xikimaru_/status/1744758168914452618,,0,xikimaru_,
aku ngomongin politik sama gunwook abis itu diskusi lagu sama taerae terus main game sama mereka berdua and be chronically online together &lt;3,1.74477693131968E+018,2024-01-09 17:43:31+00:00,pavo___ocellus,1.66425800581749E+018,in,"legal, any pronouns. 🍉",0,0,0,0,https://x.com/pavo___ocellus/status/1744776931319685574,,0,pavo___ocellus,
gw selalu pengen nangis kalo liat tweet2 korban di palestina tapi gue lebih mau nangis liat tweet2 politik ,1.74478232774475E+018,2024-01-09 18:04:58+00:00,alfffaomega,1.46324851589573E+018,in,BSD/JKT/DPK,0,0,0,1,https://x.com/alfffaomega/status/1744782327744753770,,0,alfffaomega,
aku tak rasa semua 31% tu orang selangor maybe orang sana pun ada yang menyumbang so takpayah la benda benda gini pun kau nak libatkan politik tahpape ,1.74479592542244E+018,2024-01-09 18:59:00+00:00,sowhoismike,1.07563779446529E+018,in,,0,0,0,4,https://x.com/sowhoismike/status/1744795925422440843,,0,sowhoismike,
Gue sibuk nge like2in post an tiktok tentang politik yang menurut gue benar sekarang fyp gue politik mulu anjirlah gue kangen fyp gue meme semua,1.74479655853174E+018,2024-01-09 19:01:30+00:00,odlaylgu,1.49096455108049E+018,in,Bintaro,0,1,0,0,https://x.com/odlaylgu/status/1744796558531743787,,0,odlaylgu,
udaham dongg tl gue ttg politik ada gitu kek drama ml kek kemarin jenuh bgt scroll tl isinya politik smua,1.74490597812936E+018,2024-01-10 02:16:18+00:00,yoonclaree,1.14194579087879E+018,in,,0,2,0,1,https://x.com/yoonclaree/status/1744905978129367356,,0,yoonclaree,
Feeling gue 01 emang narget jd Presiden &amp; akan all out di tahun pilpres berikutnya skrg cuma test the water. Kesalahan Prabowo di satu periode (jika dia menang) sama dengan karpet merah dua periode buat Anies nantinya. Tebakan gue soal politik 80% sll akurat sih haha,1.74491026470384E+018,2024-01-10 02:33:20+00:00,Alphanemesis_,1.71288356296866E+018,in,,0,5,0,11,https://x.com/Alphanemesis_/status/1744910264703848632,,0,Alphanemesis_,
Ini tl gue rame Kpop sama politik kek nyampur anjir Pusing kepala gue,1.7449943439315E+018,2024-01-10 08:07:26+00:00,Elatte03,345773109,in,SHINee World💎 ,0,0,1,2,https://x.com/Elatte03/status/1744994343931502626,,0,Elatte03,
Gue gkmau keributan ini trjadi dmna mna krn sdh ckup twt gue aj yg brisik soal politik ini https://t.co/r927Iz9S8L,1.74499687618811E+018,2024-01-10 08:17:30+00:00,yaoylao,1.26384622588894E+018,in,19,0,0,0,0,https://x.com/yaoylao/status/1744996876188111171,,0,yaoylao,
eh timeline gue politik semua pls balikin postingan meme meme aaaaa aku pusing,1.74499731390556E+018,2024-01-10 08:19:14+00:00,bttrqp,1.37529540471189E+018,in,,0,1,0,0,https://x.com/bttrqp/status/1744997313905565919,,0,bttrqp,
hadah skrg tl gue isinya kalo ga politik war politik war... mana yg lucu lucuuuu???????,1.74499933289254E+018,2024-01-10 08:27:16+00:00,euphoriaya_,1.00365654517803E+018,in,,0,1,0,0,https://x.com/euphoriaya_/status/1744999332892549491,,0,euphoriaya_,
Buka ig wa twitter semuanya pada war politik gue debat sama teman gue untung gak sampe musuhan,1.74501147784369E+018,2024-01-10 09:15:31+00:00,astrophilesan,1.54682907249949E+018,in,Tinytown 2003 🍉,0,0,0,0,https://x.com/astrophilesan/status/1745011477843693616,,0,astrophilesan,
tl gue napa jadi politik smua ye,1.74501483134919E+018,2024-01-10 09:28:51+00:00,enviyyu,1917325578,in,,0,0,0,0,https://x.com/enviyyu/status/1745014831349190789,,0,enviyyu,
Duh tl gue isinya politik n kpop,1.74503383594611E+018,2024-01-10 10:44:22+00:00,pluvialophile,1.26433979460098E+018,in,,0,0,0,0,https://x.com/pluvialophile/status/1745033835946115496,,0,pluvialophile,
tempat ini isinya politik semua~ padahal gue mau ngepost promo album. ga jadi deh ga akan kebaca. gapapa guys ga dengerin album gue mending dengerin debat capres aja siapa tau lebih bisa terinspirasi.,1.74504109529231E+018,2024-01-10 11:13:13+00:00,teddyadhitya,78293298,in,"Jakarta, Indonesia",1,12,4,62,https://x.com/teddyadhitya/status/1745041095292313846,,0,teddyadhitya,
gue capek kerja seharian buka twitter buat liat cogan cogan svt kesayangan malah disuguhin tweet politik sama elon. fuck kata gue mah.,1.74504187291208E+018,2024-01-10 11:16:18+00:00,rloldls,1255895256,in,she/her | selective,0,0,0,0,https://x.com/rloldls/status/1745041872912089499,,0,rloldls,
Kata gue teh sama politik ngga usah segitunya wkwk,1.74504440705176E+018,2024-01-10 11:26:22+00:00,nurull_af,109738454,in,TGL-JKT,0,0,0,0,https://x.com/nurull_af/status/1745044407051767809,,0,nurull_af,
buka twt isinya politik ayah kalo nonton tv politik buka wa temen gue bahasa politik jg pusing,1.74504688051675E+018,2024-01-10 11:36:12+00:00,wooseokgf_,1.55519356976143E+018,in,dnfwc.,0,0,0,0,https://x.com/wooseokgf_/status/1745046880516759645,,0,wooseokgf_,
Pendukung 02 sakit pantat berjamaah apa itu politik riang gembira tersinggung dikit lapor lah Lu bayangin rusaknya ini negara kalo gerombolan bocah cengeng nan lemes ini mimpin negara. Cari cara keluar Indonesia gue ,1.74504905689079E+018,2024-01-10 11:44:51+00:00,SmudgeStan,1.20289982748008E+018,in,"Karawaci Cricket Ground, TNG",0,2,7,30,https://x.com/SmudgeStan/status/1745049056890798541,,0,SmudgeStan,
jujur yg paling ga gue suka jaman politik begini adalah diskredit abc dan menuhankan abc perasaan pemilihan osis ga pernah kaya gini cm simpel islam apa bukan ,1.74506630938849E+018,2024-01-10 12:53:24+00:00,hmmgituya,136745801,in,Indonesia,1,1,0,1,https://x.com/hmmgituya/status/1745066309388497231,,0,hmmgituya,
ini ekon gue udah isinya politik semua bjirr,1.74506880558658E+018,2024-01-10 13:03:19+00:00,my_nyang_i,1.54054374568666E+018,in,,0,0,0,0,https://x.com/my_nyang_i/status/1745068805586588147,,0,my_nyang_i,
gue sudah melakukan adegan orang dewasa yaitu: pergi ke yt tapi yg di tonton bukan street food lg tapi tentang politik dan gue ketawa. gw nonton POLITIK n gw KETAWA. GUE UDH NGERTI JOKES POLITIK BRO?? kyk WOW keren ga sih?? soalnya gua kalo ngeliat bapa-bapa nonton ILC ketawa ,1.74506959531114E+018,2024-01-10 13:06:28+00:00,htoiytiot,1.68471257281641E+018,in,,0,1,0,1,https://x.com/htoiytiot/status/1745069595311141217,,0,htoiytiot,
isi tl gue politik doang bjirr,1.74507192711352E+018,2024-01-10 13:15:43+00:00,Allffiaa,1.22110046011262E+018,in,,0,0,0,0,https://x.com/Allffiaa/status/1745071927113523332,,0,Allffiaa,
maaf terlalu politis sy mahasiswi fakultas ilmu politik. kata gue pemilih no 2 unfoll gw skrg jg‼️‼️ https://t.co/Wb4IasCyOg,1.74508540653253E+018,2024-01-10 14:09:17+00:00,burtacing,1.34572450372947E+018,in,,0,0,3,49,https://x.com/burtacing/status/1745085406532534277,,0,burtacing,
ibu gue nyuru gue buat nonton debat blabla semua pendapat politik karna gue kuliah di fakultas politik KEK gue mana minat anjg,1.74509282132383E+018,2024-01-10 14:38:45+00:00,_ttangerinee,1.34451579437006E+018,in,explicit rant acc,0,0,0,0,https://x.com/_ttangerinee/status/1745092821323837699,,0,_ttangerinee,
